DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-06-02 19:03:41+00:00,1664709389205360681,We are kicking off #PrideMonth with advocates’ round table. We have made lots of progress in MN and it’s gonna be important for all of us to make sure implementation and service delivery is inclusive too. https://t.co/b2QdrjAamc,IlhanMN,en,['PrideMonth'],145,40,415,6
2023-06-02 01:54:54+00:00,1664450487737896960,It’s good to be home at a town hall with my favorite local leaders. @emilykoskimpls @ZaynabMMohamed @emmagreenman leading the charge in Ward 11 and I am humbled to be in community with them and our constituents. https://t.co/iTv7pjvHki,IlhanMN,en,,37,32,226,3
2023-05-31 18:23:21+00:00,1663974462004314131,We already have two committees in Congress that are focused on that. As the Speaker he knows that and is just gaslighting the American people.,IlhanMN,en,,94,201,1291,12
2023-05-31 18:03:23+00:00,1663969437458870275,https://t.co/fUwxALuTD9,IlhanMN,zxx,,55,29,872,2
2023-05-31 01:28:24+00:00,1663719040085372934,"“President who can’t find his pants”

Nancy, how do you know the President can’t find his pants? 

It’s a weird thing to say without sharing how you came across this worrisome news.",IlhanMN,en,,3067,722,11115,202
2023-05-31 00:20:58+00:00,1663702072984846336,👀,IlhanMN,art,,70,61,486,3
2023-05-26 14:20:28+00:00,1662101400426369031,"Republicans are responsible for:

$10,000,000,000,000 in tax cuts for the wealthy
$8,000,000,000,000 endless wars

And now they are holding the American people hostage to take away healthcare, food and veterans benefits??",IlhanMN,en,,2511,1324,5024,146
2023-05-26 02:43:06+00:00,1661925899426471938,"Rep. Esther Agbaje - Minnesota House, Senate POCI Caucus statement on Rideshare Veto https://t.co/7KybypwLvm",IlhanMN,fr,,31,26,117,3
2023-05-25 22:19:32+00:00,1661859571877437454,"Happy Africa Day! 

So proud to be the first African-born Member of Congress and to carry the voices of the African diaspora in Minnesota and around the world. https://t.co/GVX34s8caw",IlhanMN,en,,150,78,1062,10
2023-05-25 18:10:25+00:00,1661796880873865216,"🙋🏽‍♀️ Which war crime weighs on your conscience more?

The 150,000 Cambodians who died on your watch?

The genocides you sponsored in East Timor and Bangladesh?

Or the continent-wide terrorism, coups and death squads in Latin America?",IlhanMN,en,,617,2185,15449,103
