DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Sentiment,Value
2023-01-06 00:09:00+00:00,1611152819419058178,"Folks, get your updated COVID vaccine.

https://t.co/l9SnrQeUu1.",JoeBiden,en,,5602,1214,8820,334,uncertain,0.5
2022-10-26 22:59:00+00:00,1585405666038005762,"We've made updated COVID-19 vaccines easy to get and available for free at tens of thousands of convenient locations. These include local pharmacies, doctor's offices, community health centers, and rural health clinics.

Find an appointment at https://t.co/EwdQ2dFHwG today.",JoeBiden,en,,875,502,2330,66,positive,0.6233333333333333
2022-08-31 16:02:01+00:00,1565007006443995138,"We’ve come a long way. COVID no longer controls our lives, there are a record number of Americans working, businesses are growing, and our schools are open. 

Even in the face of unrelenting attacks from the most powerful special interests in the country, we got it done.",JoeBiden,en,,5128,2519,16607,1749,positive,0.6107142857142858
2022-07-30 17:04:00+00:00,1553426194326077440,"While COVID is still with us, our fight against this virus is making a difference. We can now protect ourselves from serious illness due to COVID, and COVID deaths are down nearly 90%.",JoeBiden,en,,2256,1875,14553,240,negative,0.4357638888888889
2022-07-29 20:50:13+00:00,1553120735018745857,"These COVID tools are free, convenient, safe, and they work. https://t.co/Y63EqER9b5",JoeBiden,en,,1556,1012,6221,141,positive,0.725
2022-07-08 19:04:00+00:00,1545483861173215232,"Today we learned that our private sector has recovered all of the jobs lost during the pandemic, and added more.

There’s more work to do, but this recovery would not have been possible without the actions we took to fix a broken COVID response and pass the American Rescue Plan.",JoeBiden,en,,1562,2292,13255,176,uncertain,0.55
2022-06-29 22:34:00+00:00,1542275218407936006,"COVID-19 vaccinations are available for children under five years of age. More and more locations are ramping up appointments, and more vaccines are being delivered to providers in your areas every day. 

This is a monumental step forward.",JoeBiden,en,,2590,1224,8334,211,positive,0.7375
2022-06-23 19:00:19+00:00,1540047115002564608,"With vaccines, treatments, and other tools widely available, more than 220 million Americans are vaccinated, more than 100 million Americans have their booster shot, and daily deaths due to COVID-19 are down 90%.

We've come a long way in our fight against COVID-19.",JoeBiden,en,,1421,883,6411,113,positive,0.5590277777777778
2022-06-22 23:52:00+00:00,1539758130313056257,"Since I took office, we've been committed to making sure every parent has the opportunity to protect their children from COVID-19. 

Starting this week, you can go to https://t.co/EwdQ2dXioe and find information and appointments near you. https://t.co/RRO6auk1j7",JoeBiden,en,,1959,803,5034,207,positive,0.6
2022-06-22 16:08:03+00:00,1539641375414751232,"The United States is now the first country in the world to offer safe and effective COVID-19 vaccines for children as young as six months old.

For the first time in our fight against this pandemic, nearly every American can now have access to life-saving vaccines.",JoeBiden,en,,2201,1590,10829,251,positive,0.61875
2022-06-15 22:51:01+00:00,1537206067637141509,"When I took office, the economy had stalled and COVID was out of control. Since then, we’ve achieved the most robust recovery in modern history. 

Because of that foundation, we’re better positioned to overcome global inflation and reach a new chapter of stable and steady growth.",JoeBiden,en,,8788,2451,17125,1546,positive,0.6252525252525253
2022-05-07 19:00:04+00:00,1523014824157847552,"There have been only 3 months in the last 50 years where the unemployment rate in America is lower than it is now. 

This is a direct result of the American Rescue Plan, our COVID vaccination program, and my plan to grow our economy from the bottom up and middle out.",JoeBiden,en,,3635,2731,15255,353,uncertain,0.51
2022-03-30 23:03:11+00:00,1509305265673445377,We know boosters are critical to providing an additional level of protection against COVID-19. That's why I received my second booster today. https://t.co/yAV6SyXxpv,JoeBiden,en,,2023,1396,13516,280,uncertain,0.5
2022-02-06 22:19:00+00:00,1490449977495203840,"Americans have missed more than 9 million cancer screenings in the last two years because of COVID-19. 

If you were supposed to get a cancer screening during the pandemic, call your primary care doctor today.",JoeBiden,en,,1747,2400,15009,246,positive,0.65
2022-01-22 23:53:00+00:00,1485037816446865408,"Folks, we’re not going to give up. Some people may call what is happening now the new normal. I call it a job not yet finished. We are moving toward a time when COVID-19 won’t disrupt our daily lives. We may not be there yet, but we will get there.",JoeBiden,en,,5202,5191,43331,712,uncertain,0.5477272727272727
2022-01-21 01:44:00+00:00,1484340974813790215,"More than 200 million Americans are vaccinated.
One billion free COVID-19 tests are available for Americans to order. 
More than 400 million free masks will soon be distributed to communities nationwide.

We will get through this pandemic together.",JoeBiden,en,,1681,1595,10549,182,positive,0.72
2022-01-16 18:53:00+00:00,1482787992146259968,"If you have not gotten vaccinated, do it. Personal choice impacts all of us—our hospitals, our country. 

COVID-19 is one of the most formidable things America's ever faced. We have to work together, not against each other. We are the United States of America. We can do this.",JoeBiden,en,,4534,3931,28659,439,positive,0.5625
2022-01-05 21:28:00+00:00,1478840731968184325,The COVID-19 vaccine and booster are our best defense to end this pandemic—and the best way to protect yourself and your loved ones. Get vaccinated.,JoeBiden,en,,2048,2967,23053,393,positive,0.95
2021-12-28 23:27:00+00:00,1475971575249874947,"As we continue our holiday celebrations and head into the new year, remember that the best way to protect your health and keep your loved ones safe from COVID-19 and the Omicron variant is to get vaccinated and get your booster shot.",JoeBiden,en,,2297,2409,18609,259,positive,0.7920454545454545
2021-12-13 00:10:00+00:00,1470184193070145541,"Our 5-step plan to fight COVID-19 this winter: 
1. Expanding the nationwide booster campaign 
2. Launching new family vaccination clinics 
3. Making at-home tests available 
4. Increasing surge response teams 
5. Accelerating our efforts to vaccinate the rest of the world",JoeBiden,en,,3459,3208,19275,772,positive,0.634090909090909
2021-11-30 20:16:01+00:00,1465776653267779589,"We're going to fight the Omicron variant the way we’ve been fighting COVID-19 since the beginning—with scientific and knowledgeable actions and speed, not chaos and confusion.",JoeBiden,en,,3641,3452,31537,735,uncertain,0.5
2021-11-14 20:30:01+00:00,1459981971946356741,"COVID-19 has disrupted supply chains around the world. Now, even in the midst of a historic economic recovery, Americans are facing prices that are just too high. 

We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",JoeBiden,en,,3124,3034,17261,584,positive,0.5716666666666667
2021-11-04 14:17:01+00:00,1456264221868507142,"The bottom line: We’ve secured enough supply for every child in America to receive a COVID-19 vaccine. 
https://t.co/S35R34wwjw",JoeBiden,en,,1375,940,7166,170,uncertain,0.5
2021-11-04 00:28:22+00:00,1456055687813926926,"We have already made extraordinary progress to put this pandemic behind us, and today, millions of parents can find relief in knowing that children between the ages of 5 and 11 are now eligible to receive a COVID-19 vaccine. 

Visit https://t.co/EwdQ2dFHwG to make an appointment. https://t.co/R0E8UCYT7g",JoeBiden,en,,2737,988,6445,107,uncertain,0.48333333333333334
2021-10-15 19:14:01+00:00,1449091208836489218,"More than 1 out of 3 eligible seniors have already received their COVID-19 booster. 

We’re going to continue to provide that protection to seniors and everyone else as we head into the holiday season. Together, we can put this pandemic behind us.",JoeBiden,en,,1146,1142,9036,75,uncertain,0.525
2021-09-27 22:28:23+00:00,1442617142222917633,"Today I got my COVID-19 booster shot—and just like my first and second dose, it was safe and easy. 

Get vaccinated. Together, can we save lives and beat this virus. https://t.co/gtNAQqmOoj",JoeBiden,en,,3778,3510,40595,728,positive,0.6479166666666667
2021-09-26 15:18:00+00:00,1442146441993064449,"If you don’t qualify for the booster, or you got the Moderna and Johnson &amp; Johnson vaccines: if you’re fully vaccinated, you’re highly protected from severe illness even if you get COVID-19. https://t.co/1FbMCy9san",JoeBiden,en,,1739,1395,8971,145,positive,0.58
2021-09-18 14:03:01+00:00,1439228469028794368,Virtually all of the COVID deaths and hospitalizations are from unvaccinated people. Get your shot.,JoeBiden,en,,4968,5614,41205,694,uncertain,0.5
2021-09-11 00:45:02+00:00,1436490934770929706,"Our new COVID-19 plan will reduce the number of unvaccinated Americans, decrease hospitalizations and deaths, allow our children to go to schools safely, and keep our economy strong by keeping businesses open. 

We will spare no effort in saving lives and beating this virus.",JoeBiden,en,,4640,4212,35026,455,positive,0.6337121212121212
2021-09-10 16:35:13+00:00,1436367668911788060,"Our plan takes on the elected officials in states that are undermining the life-saving actions we need to take to defeat COVID-19. 

If these governors won’t help us beat the pandemic, we will get them out of the way. https://t.co/8XcibeNeV4",JoeBiden,en,,4010,2299,14430,750,uncertain,0.5
2021-09-08 23:01:00+00:00,1435739980706500609,"The pandemic of the unvaccinated is a tragedy that is preventable. People are dying and will die from COVID-19 who don't have to. 

If you haven't gotten vaccinated, do it now. It could save your life and the lives of those you love.",JoeBiden,en,,7511,6479,47561,1202,positive,0.75
2021-08-24 20:53:55+00:00,1430272177744629762,To the millions of Americans who have been waiting for full FDA approval—go get your COVID-19 shot now. https://t.co/393WzbJ6om,JoeBiden,en,,3023,1905,14006,257,positive,0.675
2021-08-23 01:08:00+00:00,1429611346346250242,"To those in Henri’s path: Don't forget that you may need to seek shelter while we’re still battling COVID-19 and the Delta variant. So wear a mask and try to observe social distancing.

And to everyone across the country, don't get caught by the next storm. Get vaccinated now.",JoeBiden,en,,8586,3679,34215,3082,uncertain,0.5083333333333333
2021-07-16 18:33:35+00:00,1416103737748242433,"After a year of hard-fought progress on COVID-19, we can't get complacent now. Let's finish the job together. https://t.co/vATTWcD3EM",JoeBiden,en,,3038,1567,12257,187,uncertain,0.5
2021-07-01 20:20:47+00:00,1410694898601316359,"The science is clear: The best way to protect yourself against the virus and its variants is to be fully vaccinated. 

If you have not been vaccinated, get your COVID-19 shot as soon as possible. Now is not the time to let our guard down.",JoeBiden,en,,2924,4865,38899,391,positive,0.6180555555555556
2021-06-26 17:03:35+00:00,1408833331282780167,"It took a herculean effort across the globe—including the ingenuity of scientists, building on decades of research—to develop a vaccine. As a result, deaths from COVID-19 are plummeting. Our economy is rebounding. And millions of Americans are getting back to living their lives. https://t.co/lqwfh0Nj21",JoeBiden,en,,2647,1751,13828,274,uncertain,0.5
2021-06-12 18:13:25+00:00,1403777473800773635,"The COVID-19 vaccine is free, but lack of access to child care can be a barrier. That’s why four of our nation’s largest child care providers are offering free care for parents and caregivers getting vaccinated from now until July 4: https://t.co/nAUPgjxTWI",JoeBiden,en,,1314,2073,14916,139,positive,0.7
2021-06-10 17:12:29+00:00,1403037362670743559,"COVID-19 vaccines are free. Get vaccinated, folks.",JoeBiden,en,,4459,17044,152300,1903,positive,0.7
2021-05-19 21:13:52+00:00,1395125579284983810,"We’re counting on you to roll up your sleeve, get vaccinated, and work together to change the course of this pandemic. 

Go to https://t.co/EwdQ2dFHwG to find the nearest place you can get a COVID-19 vaccine.",JoeBiden,en,,1775,1448,11867,163,uncertain,0.5
2021-05-18 23:10:29+00:00,1394792535923507200,Text your ZIP code to 438829 to find COVID-19 vaccination locations near you.,JoeBiden,en,,3592,6174,33961,601,uncertain,0.55
2021-05-18 15:21:39+00:00,1394674549703286791,"Help spread the word: From May 24 until July 4, Uber and Lyft will offer everyone in America free rides to and from COVID-19 vaccination sites.",JoeBiden,en,,5070,30476,135837,2703,positive,0.7
2021-05-18 01:07:07+00:00,1394459502011891712,"In the battle against the COVID-19 pandemic, our nation is going to be the arsenal of vaccines for the rest of the world. https://t.co/LwU7Olic2V",JoeBiden,en,,3564,1972,17604,406,uncertain,0.5
2021-05-13 19:59:41+00:00,1392932580027248645,"Today is a great day for America in our long battle with COVID-19. 

Just a few hours ago, the CDC announced they are no longer recommending that fully vaccinated people need to wear masks.",JoeBiden,en,,2810,5329,49579,1805,positive,0.5916666666666667
