DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Sentiment,Value
2023-02-26 17:43:00+00:00,1629899848425013251,"The COVID vaccine is free, easy, accessible, and will help keep you and your family safe. Get your updated vaccine by visiting https://t.co/sohfL3zr12.",KamalaHarris,en,,438,342,2018,23,negative,0.39699622988700867
2023-02-18 22:10:01+00:00,1627067940066705413,"Everyone 6 months and older should get the updated COVID-19 vaccine to stay healthy and protected.

Go to https://t.co/sohfL3zYQA to find a vaccine provider near you.",KamalaHarris,en,,865,356,2266,53,negative,0.37495481967926025
2022-12-17 15:28:01+00:00,1604136338076291072,"The COVID vaccine is free, easy, accessible, and will help keep you and your family safe during the holiday season. Get your updated vaccine by visiting https://t.co/sohfL3R1SA.",KamalaHarris,en,,960,381,2276,47,negative,0.3975893557071686
2022-12-15 15:08:03+00:00,1603406539079000073,"There’s still time to get your updated COVID vaccine before Christmas so you can celebrate the holidays safely. 

Visit https://t.co/sohfL3zr12 to find an appointment near you.",KamalaHarris,en,,330,213,1017,19,negative,0.2933487892150879
2022-07-06 18:42:00+00:00,1544753549254721536,"Parents can now get their children under five years old a COVID-19 vaccine, protecting them from this virus. 

This is an enormous step forward in our fight to defeat this virus. Go to https://t.co/sohfL3zYQA for more information.",KamalaHarris,en,,223,252,1340,23,negative,0.35317692160606384
2022-07-02 21:40:00+00:00,1543348792019361792,"Children under five years old are now eligible to receive a COVID-19 vaccine. 

The vaccine is safe and effective and will help protect our kids and the community against this virus. Visit https://t.co/sohfL3zr12 for more information.",KamalaHarris,en,,319,353,1928,22,negative,0.3620050251483917
2022-02-06 19:56:00+00:00,1490413992401158144,"With free-at-home COVID-19 tests available to households across the country who sign up, you and your family will be able to test from your home. 

Visit https://t.co/Peq1SEiXEt and order yours today.",KamalaHarris,en,,567,387,2140,65,uncertain,0.40150463581085205
2022-02-04 01:12:00+00:00,1489406351243628546,"If you are unvaccinated and test positive for COVID-19, you are 17 times more likely to be hospitalized.

Get vaccinated if you haven’t already done so, and urge your family members, friends, and neighbors to get vaccinated.",KamalaHarris,en,,879,1333,8983,99,negative,0.2961609661579132
2022-01-19 00:27:00+00:00,1483596821893206017,"Wearing a mask is an important tool to control the spread of COVID-19. 

We can all do our part to help get a hold of the Omicron variant—please stay vigilant and wear a tight-fitting mask.",KamalaHarris,en,,1027,1493,11273,107,negative,0.3929557800292969
2022-01-14 01:12:00+00:00,1481796207328604164,"Today, President Biden announced that we are in the process of purchasing an additional 500 million more tests to meet future demand. 

The American people will now have more access to convenient COVID-19 at-home tests.",KamalaHarris,en,,1359,1170,9141,185,negative,0.3880259096622467
2022-01-05 22:02:00+00:00,1478849288952324096,Children ages 12 to 15 are now eligible to receive a COVID-19 booster shot. This is an enormous step forward in our fight to defeat this virus and protect our kids.,KamalaHarris,en,,710,1600,11481,101,negative,0.38848209381103516
2022-01-05 18:00:21+00:00,1478788475285610514,"The COVID-19 vaccine and booster shots are our best defense in ending this pandemic. 

We need everyone to do their part. Please get vaccinated and get your booster shot.",KamalaHarris,en,,1024,1506,11203,166,negative,0.3581622838973999
2021-12-23 21:25:00+00:00,1474128934790959109,"We are working to ensure that Americans have access to free testing, including convenient COVID-19 at-home tests.",KamalaHarris,en,,944,1545,14070,133,negative,0.3965085446834564
