DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount,Sentiment,Value
2023-04-21 22:45:02+00:00,1649544800109043714,"Environmental inequity and injustice goes against everything we stand for as a nation, but it continues to exist.

Vice President @KamalaHarris and I vowed to take action on the most ambitious climate agenda in American history, and that’s exactly what we are doing.",JoeBiden,en,,2938,1018,5191,151,uncertain,0.4024113714694977
2023-03-24 17:37:01+00:00,1639320426072649728,"I signed the largest investment in climate, environmental justice, and conservation ever. 

These investments have helped protect our iconic outdoor spaces, preserve our historic sites, and make our nation more resilient to the impacts of climate change.",JoeBiden,en,,1880,1094,6308,123,negative,0.3960379958152771
2023-02-08 02:43:44+00:00,1623150556989558786,"The Inflation Reduction Act is also the most significant investment ever to tackle the climate crisis.

Lowering utility bills, creating American jobs, and leading the world to a clean energy future.",JoeBiden,en,,415,507,3376,50,uncertain,0.4017776548862457
2023-01-25 23:10:01+00:00,1618385731927375873,"We're making the biggest investment ever in climate thanks to the Inflation Reduction Act, creating millions of good-paying jobs and investing in communities that have suffered the most as a consequence of being smothered by pollution.",JoeBiden,en,,1050,923,5134,70,negative,0.3992399275302887
2022-12-16 00:47:00+00:00,1603552237036490757,We are making the largest investment ever in combating the climate crisis through the Inflation Reduction Act.,JoeBiden,en,,8814,1812,13719,566,negative,0.3962797522544861
2022-11-18 17:22:01+00:00,1593655780833730560,"We've taken steps to lock in vital infrastructure investments—delivering lower costs for clean energy, spurring good-paying union jobs for American workers, and advancing environmental justice in our communities. 

We are proving that good climate policy is good economic policy.",JoeBiden,en,,4483,2162,9892,175,positive,0.6122153401374817
2022-11-12 22:56:00+00:00,1591565504015208448,"The American people overwhelmingly support our agenda:

Lower prescription drug costs
Making health care more affordable
Rebuilding America
Taking on the climate crisis
Making big corporations begin to pay their fair share in taxes

It matters.",JoeBiden,en,,9629,5803,31142,580,negative,0.16637751460075378
2022-11-10 20:43:24+00:00,1590807357063585792,"I want to thank the young people of this nation who voted in historic numbers—again—just as you did 2 years ago.

You voted to continue addressing the climate crisis, gun violence, your personal rights and freedoms and student debt relief.

Thank you for making your voices heard.",JoeBiden,en,,3848,5644,33745,303,negative,0.3900664448738098
2022-11-10 00:52:00+00:00,1590507532543438848,"I want to thank the young people of this nation who voted in historic numbers, just as they did two years ago.

They voted to continue addressing the climate crisis, gun violence, their personal rights and freedoms, and student debt relief.",JoeBiden,en,,6403,10917,75690,604,uncertain,0.42929530143737793
2022-09-17 22:15:13+00:00,1571261519932932096,"The Inflation Reduction Act will lower prescription drug costs, health care costs, and energy costs for millions of families. We’re going to take the most aggressive action ever to confront the climate crisis and increase our energy security. https://t.co/CKQEAQ9CEp",JoeBiden,en,,2349,1848,9442,164,negative,0.2768302857875824
2022-09-10 21:15:01+00:00,1568709652774526977,"Every Republican in Congress voted against lowering prescription drug costs, health care costs, tackling the climate crisis, lowering energy costs, creating good-paying jobs, and a fairer tax system.
 
Every single American needs to return the favor and vote them out of office.",JoeBiden,en,,6176,13943,59164,905,negative,0.06649521738290787
2022-09-01 15:20:02+00:00,1565358831017893888,"For decades, climate deniers blocked any meaningful progress in dealing with the climate crisis, but not this year. Thanks to the Inflation Reduction Act, we’re taking the most aggressive action to confront the climate crisis ever.",JoeBiden,en,,4618,3087,18978,485,negative,0.3939049541950226
2022-08-26 17:14:03+00:00,1563213196348993542,"Every Republican in Congress voted against lower prescription drug prices.
 
Against lower health care costs.
Against a fairer tax system.
Against tackling the climate crisis.
Against lowering your energy costs.
Against creating good-paying jobs.

They chose the already-powerful.",JoeBiden,en,,1929,3918,16695,239,negative,0.08925296366214752
2022-08-26 00:00:08+00:00,1562953001710788611,"Every single Republican voted against:
❌ Lowering prescription drug prices
❌ Lower health care costs
❌ Tackling the climate crisis
❌ Lower energy costs
❌ Creating good-paying jobs
❌ A fairer tax system",JoeBiden,en,,2004,6708,26841,427,negative,0.3148791193962097
2022-08-19 22:30:02+00:00,1560755998826156033,"The Inflation Reduction Act is the biggest step forward on climate ever.  

It includes ensuring that we create clean energy opportunities in frontline and fenceline communities that have been smothered by legacy pollution and it will help fight environmental injustice.",JoeBiden,en,,1532,1521,9061,131,negative,0.31328341364860535
2022-08-18 23:51:00+00:00,1560413988608933888,"Every single Republican who voted against the Inflation Reduction Act voted against:

— Lower prescription drug prices
— Lower health care costs
— A fairer tax system
— Tackling the climate crisis
— Lowering energy costs
— Creating good-paying jobs",JoeBiden,en,,4253,6399,24591,515,negative,0.27242517471313477
2022-08-17 19:25:01+00:00,1559984662369505281,The Inflation Reduction Act will take the most aggressive action ever to confront the climate crisis and strengthen our energy security.,JoeBiden,en,,2509,1968,15248,238,negative,0.39619529247283936
2022-08-16 20:03:15+00:00,1559631898619641857,"The Inflation Reduction Act will help save money on prescription drugs, cut health care premiums, cut energy costs, take aggressive action on climate, and make large corporations pay their fair share in taxes.

We got it done. https://t.co/XjdkNkOpov",JoeBiden,en,,1903,2848,13444,337,positive,0.5617896914482117
2022-08-16 00:38:00+00:00,1559338652400074754,"Thanks to the Inflation Reduction Act, America is going to take the most aggressive action we’ve ever taken in confronting the climate crisis and strengthening the energy security of America and the world.",JoeBiden,en,,4024,3381,22874,404,uncertain,0.4085485339164734
2022-08-08 22:43:00+00:00,1556772997804982272,"The Inflation Reduction Act makes the largest investment ever in combating climate change.

It addresses the climate crisis and strengthens our energy security, creating jobs manufacturing solar panels, wind turbines, and electric vehicles in America with American workers.",JoeBiden,en,,2325,1141,7333,140,uncertain,0.4085313677787781
2022-08-02 20:42:02+00:00,1554568228550180869,"126 economists wrote that the Inflation Reduction Act would lower costs for families, set the stage for strong economic growth, and tackle the climate crisis. 

Send it to my desk. https://t.co/nZpIpBFgj7",JoeBiden,en,,3226,2345,10546,409,negative,0.3946353793144226
2022-07-29 17:13:01+00:00,1553066076509970432,"Let me be clear:

The Inflation Reduction Act would be the most significant legislation in history to tackle the climate crisis and improve our energy security right away. 

Let's pass it for the American people.",JoeBiden,en,,4003,2786,17347,416,negative,0.384470671415329
